Date,Close,Open,High,Low,Vol.,Change %,LogRet
2018-07-27,1939.85,"1,947.33","1,951.41","1,935.56",-,-0.33%,-0.00332975962343518
2018-07-30,1935.01,"1,939.45","1,943.03","1,932.52",-,-0.25%,-0.0024981560712467044
2018-07-31,1941.54,"1,934.63","1,946.37","1,933.80",-,0.34%,0.003368978177141102
2018-08-01,1945.33,"1,941.94","1,949.12","1,938.11",-,0.20%,0.0019501558843737499
2018-08-02,1940.05,"1,942.80","1,942.95","1,925.45",-,-0.27%,-0.0027178825495726144
2018-08-03,1948.17,"1,940.17","1,948.32","1,939.13",-,0.42%,0.0041767244674764115
2018-08-06,1949.71,"1,947.13","1,950.57","1,940.77",-,0.08%,0.0007901731608610518
2018-08-07,1960.23,"1,950.62","1,963.96","1,950.16",-,0.54%,0.005381169729260726
2018-08-08,1962.13,"1,961.24","1,964.56","1,956.00",-,0.10%,0.0009688045710287696
2018-08-09,1955.32,"1,961.75","1,961.80","1,954.82",-,-0.35%,-0.0034767549604159953
2018-08-10,1930.42,"1,954.30","1,954.50","1,925.65",-,-1.27%,-0.012816267085148603
2018-08-13,1919.9,"1,927.37","1,933.29","1,919.07",-,-0.54%,-0.0054644944720791955
2018-08-14,1923.6,"1,921.27","1,926.72","1,918.59",-,0.19%,0.0019253290713976412
2018-08-15,1906.19,"1,921.63","1,924.06","1,895.92",-,-0.91%,-0.009091944952983155
2018-08-16,1919.16,"1,906.12","1,924.38","1,905.26",-,0.68%,0.006781104840255736
2018-08-17,1927.66,"1,920.26","1,930.02","1,914.53",-,0.44%,0.004419241780759364
2018-08-20,1932.92,"1,927.09","1,935.33","1,926.33",-,0.27%,0.0027249808344098625
2018-08-21,1938.16,"1,934.91","1,944.44","1,933.31",-,0.27%,0.0027072564764525353
2018-08-22,1942.45,"1,939.89","1,944.73","1,937.97",-,0.22%,0.0022109935023806315
2018-08-23,1935.62,"1,939.54","1,944.26","1,934.66",-,-0.35%,-0.0035223743056302936
2018-08-24,1945.54,"1,935.64","1,947.01","1,935.63",-,0.51%,0.005111884901380037
2018-08-27,1963.89,"1,947.07","1,964.01","1,945.89",-,0.94%,0.009387626718725173
2018-08-28,1964.89,"1,964.20","1,971.26","1,963.44",-,0.05%,0.0005090638934195368
2018-08-29,1980.49,"1,965.76","1,980.63","1,962.73",-,0.79%,0.007908024726554608
2018-08-30,1972.67,"1,980.67","1,980.78","1,968.86",-,-0.39%,-0.003956333768559972
2018-08-31,1963.24,"1,972.17","1,973.07","1,958.02",-,-0.48%,-0.004791785403464033
2018-09-03,1963.91,"1,961.24","1,964.50","1,960.98",-,0.03%,0.0003412143699632608
2018-09-04,1954.21,"1,962.87","1,964.24","1,946.54",-,-0.49%,-0.004951364336518438
2018-09-05,1944.35,"1,953.40","1,953.57","1,938.70",-,-0.50%,-0.005058288713467363
2018-09-06,1932.15,"1,943.91","1,945.35","1,925.11",-,-0.63%,-0.006294358456978344
2018-09-07,1922.69,"1,930.30","1,932.12","1,918.01",-,-0.49%,-0.004908125364840643
2018-09-10,1925.67,"1,922.69","1,934.92","1,921.99",-,0.15%,0.0015487119685424489
2018-09-11,1937.54,"1,926.48","1,938.08","1,918.11",-,0.62%,0.00614516806177523
2018-09-12,1940.48,"1,936.02","1,944.69","1,934.39",-,0.15%,0.001516237958159472
2018-09-13,1952.86,"1,941.60","1,955.68","1,940.50",-,0.64%,0.00635959958555965
2018-09-14,1952.03,"1,955.36","1,959.00","1,947.31",-,-0.04%,-0.00042510801200545956
2018-09-17,1943.89,"1,951.64","1,953.27","1,942.63",-,-0.42%,-0.004178736650108483
2018-09-18,1951.38,"1,945.70","1,957.03","1,944.04",-,0.39%,0.003845694512076392
2018-09-19,1960.72,"1,953.47","1,962.08","1,953.27",-,0.48%,0.0047749381386053
2018-09-20,1985.17,"1,962.23","1,987.03","1,961.50",-,1.25%,0.012392800063606657
2018-09-21,1985.58,"1,985.57","1,991.58","1,984.09",-,0.02%,0.00020651010587791063
2018-09-24,1980.66,"1,985.09","1,986.81","1,975.44",-,-0.25%,-0.002480940398753795
2018-09-25,1986.1,"1,980.64","1,989.20","1,980.48",-,0.27%,0.0027427943260445176
2018-09-26,1981.04,"1,985.27","1,993.70","1,980.20",-,-0.25%,-0.0025509574877347063
2018-09-27,1985.99,"1,980.33","1,993.32","1,975.28",-,0.25%,0.002495571028703125
2018-09-28,1977.75,"1,986.51","1,986.87","1,973.91",-,-0.41%,-0.004157695444208187
2018-10-01,1984.54,"1,976.62","1,992.60","1,975.57",-,0.34%,0.003427314329112363
2018-10-02,1983.93,"1,985.02","1,989.71","1,977.52",-,-0.03%,-0.000307423266297846
2018-10-03,1984.13,"1,982.85","1,994.65","1,982.51",-,0.01%,0.0001008049274302536
2018-10-04,1966.5,"1,982.52","1,983.54","1,957.79",-,-0.89%,-0.008925218019886216
2018-10-05,1953.6,"1,966.40","1,966.94","1,944.88",-,-0.66%,-0.006581488515424283
2018-10-08,1946.72,"1,953.26","1,953.41","1,934.68",-,-0.35%,-0.0035279193173014534
2018-10-09,1948.72,"1,945.32","1,954.18","1,936.99",-,0.10%,0.0010268417307077726
2018-10-10,1900.25,"1,949.50","1,951.59","1,900.21",-,-2.49%,-0.025187290323696487
2018-10-11,1862.37,"1,897.86","1,898.41","1,852.44",-,-1.99%,-0.020135586286193607
2018-10-12,1879.47,"1,863.06","1,888.35","1,861.42",-,0.92%,0.009139952024947995
2018-10-15,1871.14,"1,877.10","1,883.68","1,868.61",-,-0.44%,-0.004441951414063894
2018-10-16,1902.19,"1,871.17","1,904.03","1,870.52",-,1.66%,0.016457983192865733
2018-10-17,1901.04,"1,903.15","1,906.62","1,888.59",-,-0.06%,-0.0006047491395726468
2018-10-18,1878.59,"1,900.61","1,905.38","1,873.97",-,-1.18%,-0.011879609390843093
2018-10-19,1889.13,"1,877.47","1,901.81","1,876.29",-,0.56%,0.005594910181474511
2018-10-22,1882.76,"1,889.42","1,894.00","1,878.01",-,-0.34%,-0.0033776202677788802
2018-10-23,1869.3,"1,881.03","1,881.48","1,843.17",-,-0.71%,-0.0071747561287001105
2018-10-24,1825.04,"1,869.05","1,871.47","1,823.20",-,-2.37%,-0.02396212463366698
2018-10-25,1850.67,"1,822.34","1,858.29","1,816.78",-,1.40%,0.013945831085027116
